-1.2609857,8.325254,9.033358,8.064646,9.074533,8.457558,7.6392217,8.5768385,7.686249,8.692734,7.699381,8.797087,8.383595,9.158919,8.910875,8.80057,7.3681235,7.845193,8.39066,8.192374,8.3062105,8.042619,8.58567,8.767002,7.825864,8.553483,9.09227,8.119486,9.064297,8.905818,8.246019,7.059492,8.633966,8.134849,8.548037,7.8562536,7.995346,8.4847975,8.389226,9.161479,8.30655,8.753756,9.306114,9.002531,8.0401125,8.008152,8.576273,9.124277,7.9936256,8.48301,8.428212,7.873354,9.009354,8.40191,8.103144,7.7044964,8.68428,8.224932,8.911455,8.592123,7.928932,8.353085,8.194692,8.054115,7.9297605,8.356533,9.234439,9.129073,8.45571,7.4503756,8.788022,8.6620865,8.307886,8.007862,8.2060175,7.5809364,8.187324,8.795692,8.688853,8.727854,8.040136,7.197119,8.62309,9.829994,7.465497,7.976694,8.773224,9.015894,9.423874,7.7595844,8.791509,9.431358,7.926811,9.27914,9.182118,7.8255005,8.58292,8.123492,8.317149,9.084156,8.19433,8.769949
-1.217323,7.655083,6.7482586,6.9778843,8.052222,7.5398016,8.65679,7.356243,8.204163,7.4901924,7.6258283,8.710348,8.37902,8.158325,7.369699,8.067334,7.9729366,7.640734,7.8799343,7.223089,7.029464,7.852663,7.8747473,8.427264,7.8559084,7.159009,7.0304136,7.1457376,7.121346,7.2929935,7.3055325,7.322265,6.742715,7.845705,8.007237,6.622116,7.57503,7.467136,7.6622796,7.4572535,7.7372856,8.678608,7.9691706,7.2656345,6.968534,8.728065,7.237152,7.8785877,7.922145,9.212478,8.086332,7.329479,8.394663,8.216963,8.654544,7.4716215,7.0195503,7.8569527,8.593484,7.2636375,7.6001444,8.0022135,7.484687,7.654855,7.9130464,7.920824,7.4479923,8.48482,6.676032,6.8803315,8.336814,8.758037,7.518304,8.769661,7.4592004,7.602545,7.507496,6.6271706,8.382173,8.459394,6.8376784,6.7971034,6.9310737,7.4023323,7.872944,7.100747,8.006386,8.386829,8.688011,7.428092,7.9781833,7.5695753,6.9943767,6.908617,7.822939,6.730878,8.069217,7.1108847,6.824171,7.5645466,8.001064,8.332512
-1.1736604,7.008341,7.3232102,6.681698,7.2851915,7.359133,7.864117,7.0623693,7.5494347,7.453413,7.5195403,6.9873266,6.692109,6.9801927,5.8624296,6.5509377,7.204466,6.954682,6.9240603,5.7941427,6.9852,7.007618,7.917843,7.7362165,6.9217052,6.3850107,6.535276,5.7363396,6.787097,7.1880574,7.90209,6.5269556,5.53015,7.09663,7.6946917,6.336083,6.885247,7.007717,6.403038,6.0062356,7.3691673,7.7296906,7.7453938,6.9559927,5.446679,7.473707,7.201421,6.182691,5.917156,8.020967,6.4517174,5.839164,8.255387,7.9472656,7.3549137,6.751913,6.365144,6.9447165,6.963992,6.1130595,6.901931,6.7042017,6.81721,6.51374,7.2515707,6.11637,7.2722626,7.920561,6.7049656,6.9798436,7.834502,7.2249117,7.2226324,7.142165,7.0822153,6.7147045,7.006359,6.1829233,6.7297854,7.2117367,5.97583,8.122693,6.832288,6.6521497,7.0027137,6.5520577,7.0889835,7.2264214,7.3954515,6.955555,6.8374357,6.6546884,5.648611,7.1712475,7.328043,6.73958,8.000748,6.1785393,6.812914,7.5301375,7.373438,7.525564
-1.1299976,6.3914905,6.6156635,5.886675,6.5600977,5.9839134,6.4911604,5.751996,5.9990177,6.7083597,5.9281726,7.350155,6.439901,6.1913366,6.098013,6.0523944,6.2233686,5.509725,6.1989884,6.246688,6.3561993,6.3546314,7.017991,5.9788985,6.47309,5.755399,6.119219,5.6566634,4.515511,6.1522436,6.520246,6.8687077,6.255089,5.979175,7.8478127,5.14473,5.5148916,5.951931,5.8943944,6.7264743,7.629797,7.6317315,7.3365793,6.2816434,6.109337,6.9925203,5.884521,6.23755,6.2432485,7.1054893,5.580643,5.284345,7.415517,6.4895134,5.95556,6.501007,5.2057953,6.8258123,6.889534,6.604166,6.32985,7.195346,6.3519583,6.221978,5.96528,6.178087,6.789833,5.712853,6.6276274,5.914683,6.3759346,6.5213366,6.0085883,6.309696,6.1748624,6.5092306,7.811514,5.594144,6.947398,6.051332,5.4584885,6.3499556,6.0493526,6.1498938,6.107993,5.629828,7.134027,6.612497,8.222498,5.8148355,6.648484,6.4995584,6.7709217,6.1029167,7.1351852,6.1301055,6.3683376,6.1819715,6.9463124,7.302802,6.240048,6.220212
-1.086335,5.810695,4.9347315,4.762584,5.559158,5.1397314,5.631469,3.729155,5.356534,6.1030154,5.5686245,6.307076,5.3916316,5.720634,4.8859305,5.872262,5.713922,5.0883174,6.3928585,5.038905,5.1537604,4.7154894,5.842084,6.126515,4.8468328,5.1894746,4.820211,5.0048385,4.532024,5.799909,4.7520714,5.4020853,4.988627,6.0134,6.011825,4.300128,5.686991,4.9040155,4.5401835,5.048499,6.497601,6.9601107,5.978166,5.69538,4.9234557,6.167934,5.6775618,5.277959,5.252006,5.407193,5.8133864,5.094462,6.4288335,6.041951,4.896103,5.794537,4.396062,5.5252175,6.3468657,4.876382,5.447631,5.446517,5.2182856,3.859068,5.6254544,4.759104,5.6508527,6.3355,4.3902197,6.048371,5.3200607,7.118393,5.6967325,5.5008407,6.653923,4.7138386,5.8972893,4.587884,5.9797535,5.740199,5.75479,5.7342997,5.5869,5.7756615,6.083556,4.337133,6.5096188,5.6266675,7.106256,5.749742,5.9608784,4.3477497,5.7603126,4.700081,6.481374,4.7735662,6.6196356,5.2155695,5.1342134,6.547921,6.4118643,5.429045
-1.0426723,5.2717576,4.6013765,4.693764,5.1015086,5.263667,4.890778,4.8470206,4.491942,5.6719923,5.075116,5.588114,5.2600737,5.561322,4.886054,4.886903,4.8898277,5.3243494,5.348204,4.5295954,5.2250915,4.790446,5.7742047,6.2711897,5.8214087,5.4779005,4.7476788,4.528508,4.014534,5.5387363,6.6302547,4.732072,4.936117,5.256185,6.0077863,4.287355,5.8141694,4.4970293,3.9774776,4.290241,6.1087866,5.3888993,5.482977,5.4373646,4.4115715,6.7267656,5.362813,5.280656,5.2913585,5.3151064,4.930001,5.221589,6.461746,5.7586617,5.3342395,5.0269985,4.609052,5.1777086,5.8378863,5.043245,3.9663062,5.3540316,4.9401636,4.9323583,4.934703,5.080543,6.327605,4.859164,4.5996337,4.742066,5.8046217,5.2627053,4.7864523,6.4959664,6.388399,4.49887,5.4945664,5.0586257,4.8827343,5.315343,4.7232738,6.0083547,4.795977,4.9624677,5.9882717,4.1503935,6.335203,5.360671,6.237521,5.3553376,4.684537,4.158326,4.6760845,5.0311193,6.157444,4.722815,6.2005696,5.036855,4.978933,6.263943,5.0965247,4.2773085
-0.9990096,4.7800636,4.797165,4.1867504,5.2717404,4.6565638,5.6428022,4.448927,5.8611727,5.8991218,4.4198365,5.023491,4.6080346,4.776822,4.678227,5.5653877,5.88931,4.702135,5.4648886,5.025937,4.77812,4.438842,5.686384,4.6595144,4.5247946,4.65779,5.0204005,3.718163,3.6507664,4.658039,4.850574,5.0962834,3.6907969,4.955574,5.369419,4.3633356,4.1782117,4.2150745,4.0833373,4.017567,4.4345064,4.8741317,5.4186296,4.411648,4.967629,5.8196373,5.120491,4.7104955,5.1760163,5.647039,4.298612,4.0095816,5.9961624,5.2299185,4.1651683,4.9307003,4.756864,4.1855273,5.0014324,4.412286,4.943592,5.907605,4.7372327,4.0193815,4.092135,4.913584,5.907551,6.247265,4.0037875,4.799591,4.7788143,5.386281,3.9833794,5.779491,4.9183025,4.1885934,4.6329093,3.3500977,4.516636,4.4467454,4.495585,4.6024637,4.25851,4.0686455,4.655681,4.085673,5.2929916,5.4486494,5.139539,4.8365507,4.9588413,4.2005625,4.7322307,4.9244723,5.711295,3.4421782,5.9247146,3.5170107,4.2330966,5.2617292,5.862683,5.4094605
-0.95534694,4.340525,3.1601696,3.283362,4.83303,4.0972886,4.1413302,2.950233,3.831636,4.3207173,4.6354814,5.232492,4.362096,3.7371707,4.1155076,3.9087715,4.634879,4.679951,4.9771786,4.9649243,3.9395037,5.4178524,5.027443,4.085527,4.1862016,4.4780045,4.413218,4.2296147,3.0115929,4.4101367,4.283457,4.2338276,3.963594,3.9826012,4.5954885,4.315758,4.1218977,4.6836834,4.4259257,4.177181,4.8442035,5.049524,4.4475427,5.4081597,4.3624787,4.764428,4.5093293,4.1009808,5.1137033,5.329786,4.5471897,3.8976793,3.651989,4.317454,3.6862183,4.847557,4.028231,4.937971,4.2260447,4.2891192,4.022637,3.6422439,4.701977,3.6990404,3.562664,3.777524,4.4258304,4.6553154,4.4116645,4.6851134,4.4341807,4.8824854,3.9458241,4.811266,4.297695,3.408022,5.2013607,4.265201,3.8437366,4.4776473,4.683125,4.3210034,3.7443004,3.8408332,4.804158,4.264829,4.6667,3.9543777,4.327777,4.7278705,4.604839,3.8572545,4.395655,4.7428823,5.235713,4.5603404,5.0783005,4.4208555,3.7648659,4.802152,3.3658595,4.5591865
-0.9116842,3.9575346,3.9040751,3.353683,3.547586,4.2880282,4.0291114,3.6858644,4.125905,4.2963357,4.74164,3.8754616,3.6742635,3.284998,3.9466782,3.0256324,4.2172656,3.6362982,4.0534306,3.3649778,3.3177624,4.2725763,3.8989458,3.9951282,4.149431,3.6145458,2.5373015,4.0445423,3.507115,3.584281,3.8104382,3.7214007,4.2394032,3.0324135,4.2158628,4.0148315,4.8336425,4.20003,3.54247,4.293336,4.3859887,4.3771567,3.7650056,5.212552,3.7650366,4.212959,3.7376857,3.7693434,4.1581516,4.110376,3.245936,3.9255095,3.481542,4.281545,3.856752,3.8053098,4.732872,3.4844975,3.9409242,4.9290066,4.211186,4.3460627,3.600791,4.0078535,3.0715876,3.7389665,5.3927917,4.323801,3.7215571,4.4812574,3.926094,4.354428,3.5000596,5.1771855,3.8898597,4.8136744,3.6330614,3.1837177,2.694543,3.5709233,4.846542,4.145561,3.893004,4.149993,4.279037,4.2017846,4.416346,3.2899408,4.2601786,3.1942558,4.6724772,3.1710715,4.7544303,4.8228827,3.9450984,3.2620788,4.5172415,3.4958758,4.2140975,4.654847,3.7984142,4.2913814
-0.8680216,3.634918,3.2085347,3.0704947,4.1656494,3.7946854,4.0069075,3.341535,3.5904408,3.419942,3.3793583,3.3020706,3.0902166,3.1760259,3.1947074,3.2706432,4.4695005,4.2745543,3.7036757,3.704731,2.5671115,3.8612418,3.672243,4.1679473,3.950879,3.755859,3.46174,3.6651,3.2611995,3.0529938,3.7839503,3.3150039,3.1628351,3.6107254,4.1708236,4.4135065,3.9121885,3.2796073,3.146326,3.5521965,3.9757056,3.687049,2.7371507,3.3407211,3.5764022,3.3147874,4.233795,2.35114,3.056313,3.646593,3.670833,3.531496,3.7573724,3.3634753,2.6717582,2.903573,3.4943542,2.9520316,3.2371821,4.235225,2.5744104,3.423912,2.6194959,3.147612,3.399528,4.1376896,3.6953359,2.922357,3.0417566,3.5516324,3.2587605,3.2636318,3.4419622,3.134468,2.7510018,2.955287,4.009148,2.9562292,3.2423716,2.608603,3.762864,3.747057,3.0620341,3.2584805,3.1801834,2.7389073,2.955484,3.3219376,4.0353746,3.3031688,4.015977,2.7026381,3.7568583,3.4435582,4.2597146,3.2954712,3.43326,3.45329,3.4210253,4.395813,3.3277721,3.708683
-0.8243589,3.3758993,3.1537728,4.103362,4.311882,4.0330267,3.0301352,3.564756,2.4248629,3.7060604,3.3699427,3.109057,3.565298,3.0625892,3.5748205,2.8704166,3.3057241,3.0109544,4.1737037,3.1577902,3.200337,4.5343175,3.7093039,4.184744,3.929666,3.1799598,4.401321,3.0145683,3.3676405,3.197575,3.4620457,3.3360648,2.3455,3.1143107,3.047573,2.6575017,3.403647,3.1594334,3.292489,3.4415288,2.781396,2.5803995,2.222055,3.5100365,3.0749812,2.6737761,3.8517337,2.8294172,4.490259,3.2291436,3.7986002,3.433126,3.8013506,3.5480824,3.6211061,3.5509949,3.0201344,3.0327673,3.3060699,4.230953,3.3199754,2.4867826,4.0601,2.9173317,3.923298,3.8837776,3.9337573,3.2582393,2.7869148,3.162118,2.2839112,3.0652452,3.884605,4.1311283,2.5722213,2.8419986,3.8848004,2.975946,2.4148808,3.6198964,4.6875834,2.6302981,4.2016387,4.2999086,3.5949988,2.7866688,3.2818193,2.727229,3.7465272,3.0841384,3.257998,2.530139,3.229982,4.2725263,1.8163366,3.1903362,4.2425675,3.1055684,2.4523726,3.8813343,3.4171567,3.7803268
-0.7806962,3.1830666,3.601417,3.605958,3.5123267,4.1091647,3.3449812,3.1501055,3.4078226,2.8893442,3.7147918,3.2764554,3.7043753,2.7911167,3.3231,2.7796516,3.4047308,3.117321,4.1528897,2.3557577,3.2721725,2.6945753,3.0936093,3.3695955,3.285551,3.4116364,5.04523,2.7200217,1.5298052,2.915638,3.6093235,2.8350372,3.04778,3.9594507,4.1125917,2.456779,3.678959,3.3881373,1.7226934,3.5023103,3.3678794,2.9373112,2.2384596,4.4051576,2.6013117,3.354763,2.520916,2.7247229,3.3199558,3.3577085,2.622457,2.4563956,2.909655,2.6989217,3.0078979,3.594582,3.348125,3.7331066,1.8481274,2.4171638,3.1367955,2.9615178,2.7859316,2.7271824,3.631559,2.9819832,3.8451467,3.078158,2.9030666,3.440072,2.5344176,3.2685905,3.1177506,2.8466754,2.5232525,2.5104785,3.7075138,2.9731789,3.3929482,3.8133802,3.5733004,3.6730847,3.7843103,3.2298074,3.3026295,2.7706857,3.5146308,3.486958,3.4191828,3.7519855,3.8667364,2.4384131,3.4741282,3.4489737,3.7839842,3.636063,3.768375,3.9763756,3.030705,3.2625895,2.775711,3.8568487
-0.73703355,3.0583463,2.1096678,1.3407564,2.5456944,2.9287267,2.260837,1.6795368,2.5503325,2.2231412,2.4202776,1.3816042,2.7090259,2.2437334,3.178018,2.5055652,2.7643676,1.944087,4.1331058,1.4869823,1.3832111,3.4968357,2.8710308,2.5281243,3.310719,2.63477,1.4507542,2.2610474,0.5767679,2.5936098,1.4687777,3.0591478,2.5856142,2.6008725,2.3585072,1.1921387,2.4074187,1.6528044,1.4694395,2.0831943,2.3593435,1.9418497,1.2894802,3.0414023,2.063202,2.6320844,2.5307856,2.0263147,2.0964518,2.965397,2.7480536,1.7186756,1.8625917,1.294837,1.7564659,3.062574,1.3333912,1.5989513,1.112833,1.6886568,1.817811,2.2792983,1.6946487,2.2051744,1.8534384,2.505744,2.9171953,2.258347,1.1771259,2.1393561,2.111051,1.3096647,2.4948215,2.4203448,2.226945,1.540884,1.6561136,1.5118065,2.8442888,2.5017643,2.3239613,1.9945345,2.2219076,0.8356323,1.4441824,0.19281292,1.6881142,2.1370778,2.891693,1.6770372,3.3120918,1.9836073,1.5030575,1.9043398,2.489441,2.9177518,2.4085956,2.42411,1.8030481,2.6099916,1.9789505,2.8105493
-0.6933709,3.0029848,2.1378732,1.8618927,1.7198687,2.9890409,2.3140888,2.3132625,2.2327094,2.4732823,2.456056,2.2826152,2.263156,1.8368902,2.282454,2.1826882,2.8372755,2.9931169,2.561489,1.7173071,2.0305123,2.364574,2.6859484,3.1878595,1.774641,1.7168331,2.3384833,0.9334583,0.68401146,1.2967339,2.4931874,1.7789049,2.2488165,1.9583092,1.6182909,2.6767807,2.1000042,2.2442555,2.436892,2.599442,2.5840425,2.2878976,1.014101,3.152339,1.6728973,1.1110744,2.1358032,1.5905619,2.9588099,1.8574505,2.9270048,2.1706018,2.594637,1.4833584,2.1080241,2.543179,1.3818998,2.2186599,0.1736145,1.3429937,2.1039715,1.93892,1.7007904,2.243847,2.258348,2.4664402,2.6427116,2.5192943,0.8686247,2.2148724,1.0739193,1.7171621,2.3593507,3.2453961,1.3435402,2.1681824,3.2279034,1.5601435,2.4112186,3.0115256,1.9717283,2.010476,2.2383518,1.642684,1.6197271,1.0204554,2.2680616,1.5313044,2.1601524,2.1785698,2.6672978,1.7276621,2.3271165,1.9593105,1.5613499,1.569727,3.2937717,1.8465214,1.5599279,2.2420692,2.4936361,3.1221943
